Geography,Unemployment rate,Year,RegionName,State
0500000US39139,8.7,2013,Richland County,Ohio
0500000US39141,10.1,2013,Ross County,Ohio
0500000US39145,6.3,2013,Scioto County,Ohio
0500000US39151,8.4,2013,Stark County,Ohio
0500000US39153,8.7,2013,Summit County,Ohio
0500000US39155,8.0,2013,Trumbull County,Ohio
0500000US39157,7.2,2013,Tuscarawas County,Ohio
0500000US39165,6.7,2013,Warren County,Ohio
0500000US39169,3.5,2013,Wayne County,Ohio
0500000US39173,6.6,2013,Wood County,Ohio
0500000US40017,3.0,2013,Canadian County,Oklahoma
0500000US40027,5.3,2013,Cleveland County,Oklahoma
0500000US40031,10.3,2013,Comanche County,Oklahoma
0500000US40037,5.6,2013,Creek County,Oklahoma
0500000US40101,7.2,2013,Muskogee County,Oklahoma
0500000US40109,5.6,2013,Oklahoma County,Oklahoma
0500000US40119,4.0,2013,Payne County,Oklahoma
0500000US40125,7.1,2013,Pottawatomie County,Oklahoma
0500000US40131,6.2,2013,Rogers County,Oklahoma
0500000US40143,6.2,2013,Tulsa County,Oklahoma
0500000US40145,6.6,2013,Wagoner County,Oklahoma
0500000US41003,9.4,2013,Benton County,Oregon
0500000US41005,8.2,2013,Clackamas County,Oregon
0500000US41017,6.4,2013,Deschutes County,Oregon
0500000US41019,10.5,2013,Douglas County,Oregon
0500000US41029,9.8,2013,Jackson County,Oregon
0500000US41033,11.8,2013,Josephine County,Oregon
0500000US41035,11.1,2013,Klamath County,Oregon
0500000US41039,8.8,2013,Lane County,Oregon
0500000US41043,10.8,2013,Linn County,Oregon
0500000US41047,8.8,2013,Marion County,Oregon
0500000US41051,8.7,2013,Multnomah County,Oregon
0500000US41053,10.2,2013,Polk County,Oregon
0500000US41059,8.7,2013,Umatilla County,Oregon
0500000US41067,6.7,2013,Washington County,Oregon
0500000US41071,9.5,2013,Yamhill County,Oregon
0500000US42001,6.6,2013,Adams County,Pennsylvania
0500000US42003,7.0,2013,Allegheny County,Pennsylvania
0500000US42005,7.0,2013,Armstrong County,Pennsylvania
0500000US42007,7.1,2013,Beaver County,Pennsylvania
0500000US42011,7.9,2013,Berks County,Pennsylvania
0500000US42013,4.7,2013,Blair County,Pennsylvania
0500000US42017,7.1,2013,Bucks County,Pennsylvania
0500000US42019,5.9,2013,Butler County,Pennsylvania
0500000US42021,8.0,2013,Cambria County,Pennsylvania
0500000US42025,9.7,2013,Carbon County,Pennsylvania
0500000US42027,5.6,2013,Centre County,Pennsylvania
0500000US42029,5.4,2013,Chester County,Pennsylvania
0500000US42033,7.7,2013,Clearfield County,Pennsylvania
0500000US42037,5.6,2013,Columbia County,Pennsylvania
0500000US42039,6.0,2013,Crawford County,Pennsylvania
0500000US42041,5.4,2013,Cumberland County,Pennsylvania
0500000US42043,7.3,2013,Dauphin County,Pennsylvania
0500000US42045,9.2,2013,Delaware County,Pennsylvania
0500000US42049,6.6,2013,Erie County,Pennsylvania
0500000US42051,6.1,2013,Fayette County,Pennsylvania
0500000US42055,7.1,2013,Franklin County,Pennsylvania
0500000US42063,7.4,2013,Indiana County,Pennsylvania
0500000US42069,6.2,2013,Lackawanna County,Pennsylvania
0500000US42071,6.2,2013,Lancaster County,Pennsylvania
0500000US42073,5.7,2013,Lawrence County,Pennsylvania
0500000US42075,7.2,2013,Lebanon County,Pennsylvania
0500000US42077,8.5,2013,Lehigh County,Pennsylvania
0500000US42079,7.5,2013,Luzerne County,Pennsylvania
0500000US42081,8.0,2013,Lycoming County,Pennsylvania
0500000US42085,6.0,2013,Mercer County,Pennsylvania
0500000US42089,11.2,2013,Monroe County,Pennsylvania
0500000US42091,6.4,2013,Montgomery County,Pennsylvania
0500000US42095,7.4,2013,Northampton County,Pennsylvania
0500000US42097,6.9,2013,Northumberland County,Pennsylvania
0500000US42101,13.1,2013,Philadelphia County,Pennsylvania
0500000US42107,7.6,2013,Schuylkill County,Pennsylvania
0500000US42111,7.0,2013,Somerset County,Pennsylvania
0500000US42125,6.5,2013,Washington County,Pennsylvania
0500000US42129,6.0,2013,Westmoreland County,Pennsylvania
0500000US42133,7.0,2013,York County,Pennsylvania
0500000US44003,7.2,2013,Kent County,Rhode Island
0500000US44005,8.2,2013,Newport County,Rhode Island
0500000US44007,9.4,2013,Providence County,Rhode Island
0500000US44009,7.0,2013,Washington County,Rhode Island
0500000US45003,11.6,2013,Aiken County,South Carolina
0500000US45007,8.3,2013,Anderson County,South Carolina
0500000US45013,4.3,2013,Beaufort County,South Carolina
0500000US45015,9.6,2013,Berkeley County,South Carolina
0500000US45019,7.2,2013,Charleston County,South Carolina
0500000US45031,14.9,2013,Darlington County,South Carolina
0500000US45035,7.6,2013,Dorchester County,South Carolina
0500000US45041,12.5,2013,Florence County,South Carolina
0500000US45045,6.2,2013,Greenville County,South Carolina
0500000US45047,10.8,2013,Greenwood County,South Carolina
0500000US45051,8.6,2013,Horry County,South Carolina
0500000US45057,8.3,2013,Lancaster County,South Carolina
0500000US45059,6.0,2013,Laurens County,South Carolina
0500000US45063,7.2,2013,Lexington County,South Carolina
0500000US45073,6.9,2013,Oconee County,South Carolina
0500000US45075,8.9,2013,Orangeburg County,South Carolina
0500000US45077,7.9,2013,Pickens County,South Carolina
0500000US45079,10.5,2013,Richland County,South Carolina
0500000US45083,8.6,2013,Spartanburg County,South Carolina
0500000US45085,11.5,2013,Sumter County,South Carolina
0500000US45091,6.9,2013,York County,South Carolina
0500000US46099,3.1,2013,Minnehaha County,South Dakota
0500000US46103,3.8,2013,Pennington County,South Dakota
0500000US47001,8.8,2013,Anderson County,Tennessee
0500000US47009,7.9,2013,Blount County,Tennessee
0500000US47011,10.3,2013,Bradley County,Tennessee
0500000US47037,6.6,2013,Davidson County,Tennessee
0500000US47059,7.2,2013,Greene County,Tennessee
0500000US47065,7.4,2013,Hamilton County,Tennessee
0500000US47093,7.1,2013,Knox County,Tennessee
0500000US47113,8.6,2013,Madison County,Tennessee
0500000US47119,6.6,2013,Maury County,Tennessee
0500000US47125,7.9,2013,Montgomery County,Tennessee
0500000US47141,8.9,2013,Putnam County,Tennessee
0500000US47147,7.7,2013,Robertson County,Tennessee
0500000US47149,6.3,2013,Rutherford County,Tennessee
0500000US47155,8.4,2013,Sevier County,Tennessee
0500000US47157,10.5,2013,Shelby County,Tennessee
0500000US47163,8.6,2013,Sullivan County,Tennessee
0500000US47165,5.2,2013,Sumner County,Tennessee
0500000US47179,5.4,2013,Washington County,Tennessee
0500000US47187,3.8,2013,Williamson County,Tennessee
0500000US47189,5.7,2013,Wilson County,Tennessee
0500000US48005,3.9,2013,Angelina County,Texas
0500000US48021,9.1,2013,Bastrop County,Texas
0500000US48027,10.4,2013,Bell County,Texas
0500000US48029,6.8,2013,Bexar County,Texas
0500000US48037,6.3,2013,Bowie County,Texas
0500000US48039,4.5,2013,Brazoria County,Texas
0500000US48041,5.2,2013,Brazos County,Texas
0500000US48061,11.6,2013,Cameron County,Texas
0500000US48085,4.9,2013,Collin County,Texas
0500000US48091,4.7,2013,Comal County,Texas
0500000US48099,9.3,2013,Coryell County,Texas
0500000US48113,6.9,2013,Dallas County,Texas
0500000US48121,4.7,2013,Denton County,Texas
0500000US48135,5.0,2013,Ector County,Texas
0500000US48139,6.5,2013,Ellis County,Texas
0500000US48141,7.9,2013,El Paso County,Texas
0500000US48157,4.7,2013,Fort Bend County,Texas
0500000US48167,6.6,2013,Galveston County,Texas
0500000US48181,8.8,2013,Grayson County,Texas
0500000US48183,3.6,2013,Gregg County,Texas
0500000US48187,6.5,2013,Guadalupe County,Texas
0500000US48201,6.7,2013,Harris County,Texas
0500000US48203,11.5,2013,Harrison County,Texas
0500000US48209,6.0,2013,Hays County,Texas
0500000US48213,8.4,2013,Henderson County,Texas
0500000US48215,7.9,2013,Hidalgo County,Texas
0500000US48231,9.8,2013,Hunt County,Texas
0500000US48245,7.9,2013,Jefferson County,Texas
0500000US48251,6.8,2013,Johnson County,Texas
0500000US48257,4.8,2013,Kaufman County,Texas
0500000US48291,6.8,2013,Liberty County,Texas
0500000US48303,6.2,2013,Lubbock County,Texas
0500000US48309,6.1,2013,McLennan County,Texas
0500000US48329,2.1,2013,Midland County,Texas
0500000US48339,5.5,2013,Montgomery County,Texas
0500000US48347,6.6,2013,Nacogdoches County,Texas
0500000US48355,6.1,2013,Nueces County,Texas
0500000US48361,7.3,2013,Orange County,Texas
0500000US48367,6.2,2013,Parker County,Texas
0500000US48375,4.2,2013,Potter County,Texas
0500000US48381,3.7,2013,Randall County,Texas
0500000US48397,7.1,2013,Rockwall County,Texas
0500000US48409,5.4,2013,San Patricio County,Texas
0500000US48423,6.5,2013,Smith County,Texas
0500000US48439,6.3,2013,Tarrant County,Texas
0500000US48441,4.9,2013,Taylor County,Texas
0500000US48451,4.3,2013,Tom Green County,Texas
0500000US48453,5.6,2013,Travis County,Texas
0500000US48469,5.6,2013,Victoria County,Texas
0500000US48471,3.0,2013,Walker County,Texas
0500000US48479,6.3,2013,Webb County,Texas
0500000US48485,5.8,2013,Wichita County,Texas
0500000US48491,5.3,2013,Williamson County,Texas
0500000US49005,3.1,2013,Cache County,Utah
0500000US49011,3.3,2013,Davis County,Utah
0500000US49035,4.9,2013,Salt Lake County,Utah
0500000US49049,4.3,2013,Utah County,Utah
0500000US49053,4.8,2013,Washington County,Utah
0500000US49057,5.1,2013,Weber County,Utah
0500000US50007,5.8,2013,Chittenden County,Vermont
0500000US51003,3.0,2013,Albemarle County,Virginia
0500000US51013,3.4,2013,Arlington County,Virginia
0500000US51015,4.4,2013,Augusta County,Virginia
0500000US51019,4.5,2013,Bedford County,Virginia
0500000US51041,7.0,2013,Chesterfield County,Virginia
0500000US51059,4.6,2013,Fairfax County,Virginia
0500000US51061,5.4,2013,Fauquier County,Virginia
0500000US51069,4.4,2013,Frederick County,Virginia
0500000US51085,3.6,2013,Hanover County,Virginia
0500000US51087,5.5,2013,Henrico County,Virginia
0500000US51095,7.4,2013,James City County,Virginia
0500000US51107,3.9,2013,Loudoun County,Virginia
0500000US51121,2.6,2013,Montgomery County,Virginia
0500000US51153,5.6,2013,Prince William County,Virginia
0500000US51161,6.7,2013,Roanoke County,Virginia
0500000US51165,5.1,2013,Rockingham County,Virginia
0500000US51177,4.5,2013,Spotsylvania County,Virginia
0500000US51179,5.9,2013,Stafford County,Virginia
0500000US51199,7.4,2013,York County,Virginia
0500000US51510,3.8,2013,Alexandria city,Virginia
0500000US51550,7.8,2013,Chesapeake city,Virginia
0500000US51650,9.0,2013,Hampton city,Virginia
0500000US51680,10.4,2013,Lynchburg city,Virginia
0500000US51700,7.7,2013,Newport News city,Virginia
0500000US51710,9.1,2013,Norfolk city,Virginia
0500000US51740,9.1,2013,Portsmouth city,Virginia
0500000US51760,10.2,2013,Richmond city,Virginia
0500000US51770,6.6,2013,Roanoke city,Virginia
0500000US51800,10.1,2013,Suffolk city,Virginia
0500000US51810,6.2,2013,Virginia Beach city,Virginia
0500000US53005,7.5,2013,Benton County,Washington
0500000US53007,5.3,2013,Chelan County,Washington
0500000US53009,10.4,2013,Clallam County,Washington
0500000US53011,8.0,2013,Clark County,Washington
0500000US53015,9.2,2013,Cowlitz County,Washington
0500000US53021,5.7,2013,Franklin County,Washington
0500000US53025,10.9,2013,Grant County,Washington
0500000US53027,15.0,2013,Grays Harbor County,Washington
0500000US53029,10.9,2013,Island County,Washington
0500000US53033,6.2,2013,King County,Washington
0500000US53035,6.5,2013,Kitsap County,Washington
0500000US53041,9.8,2013,Lewis County,Washington
0500000US53053,8.9,2013,Pierce County,Washington
0500000US53057,7.2,2013,Skagit County,Washington
0500000US53061,7.1,2013,Snohomish County,Washington
0500000US53063,7.5,2013,Spokane County,Washington
0500000US53067,8.3,2013,Thurston County,Washington
0500000US53073,6.9,2013,Whatcom County,Washington
0500000US53077,8.5,2013,Yakima County,Washington
0500000US54003,11.0,2013,Berkeley County,West Virginia
0500000US54011,6.9,2013,Cabell County,West Virginia
0500000US54033,6.7,2013,Harrison County,West Virginia
0500000US54039,6.4,2013,Kanawha County,West Virginia
0500000US54061,4.2,2013,Monongalia County,West Virginia
0500000US54081,6.7,2013,Raleigh County,West Virginia
0500000US54107,8.9,2013,Wood County,West Virginia
0500000US55009,6.7,2013,Brown County,Wisconsin
0500000US55025,4.5,2013,Dane County,Wisconsin
0500000US55027,5.8,2013,Dodge County,Wisconsin
0500000US55035,4.7,2013,Eau Claire County,Wisconsin
0500000US55039,3.6,2013,Fond du Lac County,Wisconsin
0500000US55055,4.3,2013,Jefferson County,Wisconsin
0500000US55059,9.5,2013,Kenosha County,Wisconsin
0500000US55063,5.3,2013,La Crosse County,Wisconsin
0500000US55071,5.9,2013,Manitowoc County,Wisconsin
0500000US55073,4.4,2013,Marathon County,Wisconsin
0500000US55079,8.8,2013,Milwaukee County,Wisconsin
0500000US55087,3.9,2013,Outagamie County,Wisconsin
0500000US55089,3.7,2013,Ozaukee County,Wisconsin
0500000US55097,6.2,2013,Portage County,Wisconsin
0500000US55101,9.2,2013,Racine County,Wisconsin
0500000US55105,7.9,2013,Rock County,Wisconsin
0500000US55109,5.4,2013,St. Croix County,Wisconsin
0500000US55117,6.0,2013,Sheboygan County,Wisconsin
0500000US55127,8.3,2013,Walworth County,Wisconsin
0500000US55131,5.3,2013,Washington County,Wisconsin
0500000US55133,3.8,2013,Waukesha County,Wisconsin
0500000US55139,4.2,2013,Winnebago County,Wisconsin
0500000US55141,7.0,2013,Wood County,Wisconsin
0500000US56021,4.3,2013,Laramie County,Wyoming
0500000US56025,5.5,2013,Natrona County,Wyoming
0500000US72013,16.9,2013,Arecibo Municipio,Puerto Rico
0500000US72021,14.5,2013,Bayamón Municipio,Puerto Rico
0500000US72025,17.1,2013,Caguas Municipio,Puerto Rico
0500000US72031,12.4,2013,Carolina Municipio,Puerto Rico
0500000US72061,9.9,2013,Guaynabo Municipio,Puerto Rico
0500000US72097,19.2,2013,Mayagüez Municipio,Puerto Rico
0500000US72113,16.3,2013,Ponce Municipio,Puerto Rico
0500000US72127,14.0,2013,San Juan Municipio,Puerto Rico
0500000US72135,15.9,2013,Toa Alta Municipio,Puerto Rico
0500000US72137,18.5,2013,Toa Baja Municipio,Puerto Rico
0500000US72139,8.0,2013,Trujillo Alto Municipio,Puerto Rico
0500000US01003,7.1,2014,Baldwin County,Alabama
0500000US01015,10.1,2014,Calhoun County,Alabama
0500000US01043,5.1,2014,Cullman County,Alabama
0500000US01049,3.6,2014,DeKalb County,Alabama
0500000US01051,9.7,2014,Elmore County,Alabama
0500000US01055,9.8,2014,Etowah County,Alabama
0500000US01069,8.0,2014,Houston County,Alabama
0500000US01073,8.4,2014,Jefferson County,Alabama
0500000US01077,7.7,2014,Lauderdale County,Alabama
0500000US01081,5.5,2014,Lee County,Alabama
0500000US01083,8.2,2014,Limestone County,Alabama
0500000US01089,7.2,2014,Madison County,Alabama
0500000US01095,7.0,2014,Marshall County,Alabama
0500000US01097,7.9,2014,Mobile County,Alabama
0500000US01101,9.9,2014,Montgomery County,Alabama
0500000US01103,4.3,2014,Morgan County,Alabama
0500000US01115,6.5,2014,St. Clair County,Alabama
0500000US01117,5.4,2014,Shelby County,Alabama
0500000US01121,11.2,2014,Talladega County,Alabama
0500000US01125,7.1,2014,Tuscaloosa County,Alabama
0500000US01127,7.6,2014,Walker County,Alabama
0500000US02020,5.4,2014,Anchorage Municipality,Alaska
0500000US02090,7.7,2014,Fairbanks North Star Borough,Alaska
0500000US02170,7.6,2014,Matanuska-Susitna Borough,Alaska
0500000US04001,16.1,2014,Apache County,Arizona
0500000US04003,8.7,2014,Cochise County,Arizona
0500000US04005,5.6,2014,Coconino County,Arizona
0500000US04013,6.3,2014,Maricopa County,Arizona
0500000US04015,11.6,2014,Mohave County,Arizona
0500000US04017,21.2,2014,Navajo County,Arizona
0500000US04019,8.5,2014,Pima County,Arizona
0500000US04021,7.6,2014,Pinal County,Arizona
0500000US04025,9.4,2014,Yavapai County,Arizona
0500000US04027,10.3,2014,Yuma County,Arizona
0500000US05007,3.4,2014,Benton County,Arkansas
0500000US05031,4.0,2014,Craighead County,Arkansas
0500000US05045,5.4,2014,Faulkner County,Arkansas
0500000US05051,10.2,2014,Garland County,Arkansas
0500000US05069,8.4,2014,Jefferson County,Arkansas
0500000US05085,4.6,2014,Lonoke County,Arkansas
0500000US05119,6.2,2014,Pulaski County,Arkansas
0500000US05125,5.5,2014,Saline County,Arkansas
0500000US05131,4.9,2014,Sebastian County,Arkansas
0500000US05143,4.5,2014,Washington County,Arkansas
0500000US05145,6.3,2014,White County,Arkansas
0500000US06001,6.2,2014,Alameda County,California
0500000US06007,8.6,2014,Butte County,California
0500000US06013,7.7,2014,Contra Costa County,California
0500000US06017,6.6,2014,El Dorado County,California
0500000US06019,11.0,2014,Fresno County,California
0500000US06023,8.8,2014,Humboldt County,California
0500000US06025,17.8,2014,Imperial County,California
0500000US06029,10.5,2014,Kern County,California
0500000US06031,9.6,2014,Kings County,California
0500000US06033,11.8,2014,Lake County,California
0500000US06037,8.2,2014,Los Angeles County,California
0500000US06039,6.1,2014,Madera County,California
0500000US06041,3.7,2014,Marin County,California
0500000US06045,9.2,2014,Mendocino County,California
0500000US06047,12.8,2014,Merced County,California
0500000US06053,6.4,2014,Monterey County,California
0500000US06055,4.7,2014,Napa County,California
0500000US06057,7.6,2014,Nevada County,California
0500000US06059,6.1,2014,Orange County,California
0500000US06061,5.8,2014,Placer County,California
0500000US06065,10.7,2014,Riverside County,California
0500000US06067,9.2,2014,Sacramento County,California
0500000US06071,10.5,2014,San Bernardino County,California
0500000US06073,7.0,2014,San Diego County,California
0500000US06075,6.0,2014,San Francisco County,California
0500000US06077,10.7,2014,San Joaquin County,California
0500000US06079,5.2,2014,San Luis Obispo County,California
0500000US06081,4.3,2014,San Mateo County,California
0500000US06083,6.0,2014,Santa Barbara County,California
0500000US06085,5.9,2014,Santa Clara County,California
0500000US06087,6.1,2014,Santa Cruz County,California
0500000US06089,7.0,2014,Shasta County,California
0500000US06095,9.7,2014,Solano County,California
0500000US06097,6.7,2014,Sonoma County,California
0500000US06099,13.0,2014,Stanislaus County,California
0500000US06101,10.1,2014,Sutter County,California
0500000US06107,7.7,2014,Tulare County,California
0500000US06111,7.5,2014,Ventura County,California
0500000US06113,5.9,2014,Yolo County,California
0500000US06115,11.7,2014,Yuba County,California
0500000US08001,5.3,2014,Adams County,Colorado
0500000US08005,5.2,2014,Arapahoe County,Colorado
