Geography,Total Under 5 years,Total 5 to 9 years,Total 10 to 14 years,Total 15 to 29 years,Total 20 to 24 years,Total 25 to 29 years,Total 30 to 34 years,Total 35 to 39 years,Total 40 to 44 years,Total 45 to 49 years,Total 50 to 54 years,Total 55 to 59 years,Total 60 to 64 years,Total 65 to 69 years,Total 70 to 74 years,Total 75 to 79 years,Total 80 to 84 years,Total 85 years and over,Year,RegionName,State
0500000US55025,30590.0,28284.0,33609.0,35120.0,55217.0,45727.0,40181.0,37102.0,35314.0,32613.0,30950.0,32667.0,30053.0,26385.0,19095.0,11786.0,8630.0,9041.0,2018,Dane County,Wisconsin
0500000US55027,3734.0,4229.0,5796.0,5188.0,4473.0,5300.0,5203.0,6541.0,5165.0,5757.0,6597.0,7558.0,6735.0,5395.0,3237.0,2619.0,1699.0,2621.0,2018,Dodge County,Wisconsin
0500000US55035,6016.0,5391.0,6106.0,7932.0,13957.0,6790.0,6689.0,6644.0,4853.0,5303.0,5777.0,6644.0,5743.0,6052.0,3714.0,2972.0,2121.0,1830.0,2018,Eau Claire County,Wisconsin
0500000US55039,6590.0,5557.0,6003.0,6145.0,6271.0,6059.0,6402.0,7338.0,4483.0,6593.0,7709.0,7289.0,7615.0,6356.0,4499.0,3332.0,1855.0,2970.0,2018,Fond du Lac County,Wisconsin
0500000US55055,4209.0,4563.0,5381.0,7183.0,4643.0,4439.0,5446.0,4276.0,6452.0,5336.0,5939.0,6812.0,5805.0,5089.0,3763.0,2754.0,1758.0,1281.0,2018,Jefferson County,Wisconsin
0500000US55059,9364.0,9314.0,12365.0,12956.0,11056.0,11406.0,10013.0,10868.0,9825.0,11650.0,12875.0,13173.0,10756.0,8350.0,5784.0,3690.0,2644.0,3201.0,2018,Kenosha County,Wisconsin
0500000US55063,6261.0,5916.0,7156.0,9205.0,13705.0,8060.0,7136.0,6110.0,6693.0,6734.0,7209.0,7154.0,7769.0,5969.0,4776.0,3411.0,2149.0,2817.0,2018,La Crosse County,Wisconsin
0500000US55071,3904.0,5332.0,3890.0,4487.0,3963.0,4288.0,4025.0,4628.0,4878.0,4836.0,5953.0,6512.0,6437.0,5527.0,3360.0,2814.0,1907.0,2333.0,2018,Manitowoc County,Wisconsin
0500000US55073,7814.0,8507.0,8946.0,8597.0,7962.0,8032.0,7624.0,9345.0,7562.0,8156.0,9389.0,10703.0,9021.0,7413.0,6033.0,3772.0,3526.0,3026.0,2018,Marathon County,Wisconsin
0500000US55079,64694.0,61928.0,65010.0,62175.0,64385.0,81516.0,73267.0,69028.0,52298.0,55016.0,55393.0,54467.0,60088.0,44117.0,30393.0,20811.0,14450.0,19165.0,2018,Milwaukee County,Wisconsin
0500000US55087,11967.0,13895.0,10923.0,11296.0,11973.0,12703.0,12763.0,13094.0,11341.0,11569.0,12701.0,14068.0,11496.0,9135.0,6682.0,4679.0,3983.0,3097.0,2018,Outagamie County,Wisconsin
0500000US55089,4568.0,4892.0,5727.0,5866.0,5356.0,4250.0,4446.0,5623.0,4669.0,5335.0,6648.0,6390.0,7688.0,6160.0,3963.0,3515.0,2217.0,1834.0,2018,Ozaukee County,Wisconsin
0500000US55097,3489.0,3705.0,4290.0,5703.0,7799.0,4553.0,3842.0,4112.0,3832.0,3758.0,4531.0,5243.0,4419.0,3890.0,2936.0,2093.0,1319.0,1428.0,2018,Portage County,Wisconsin
0500000US55101,11887.0,11910.0,13606.0,12448.0,11203.0,12245.0,11965.0,13746.0,11523.0,11442.0,13503.0,14335.0,14370.0,10876.0,8049.0,5638.0,4137.0,3701.0,2018,Racine County,Wisconsin
0500000US55105,9852.0,10334.0,10574.0,11102.0,10318.0,9730.0,10518.0,10191.0,9000.0,10042.0,11505.0,12383.0,10429.0,9235.0,6581.0,3745.0,4366.0,3224.0,2018,Rock County,Wisconsin
0500000US55109,5186.0,5332.0,7711.0,6248.0,4702.0,4593.0,5307.0,6149.0,6294.0,6308.0,6507.0,7731.0,5134.0,4597.0,3135.0,2220.0,1260.0,1280.0,2018,St. Croix County,Wisconsin
0500000US55117,5464.0,6903.0,8189.0,7571.0,6287.0,7281.0,6712.0,8148.0,6047.0,6894.0,8012.0,9464.0,7788.0,7449.0,4517.0,3276.0,2762.0,2692.0,2018,Sheboygan County,Wisconsin
0500000US55127,5090.0,5378.0,6694.0,8134.0,8819.0,5604.0,5681.0,6338.0,5487.0,6057.0,6543.0,8952.0,6795.0,6526.0,4235.0,2932.0,2013.0,2440.0,2018,Walworth County,Wisconsin
0500000US55131,7567.0,8095.0,8657.0,8457.0,6657.0,6707.0,8083.0,9171.0,7668.0,8845.0,10618.0,10467.0,10347.0,7471.0,6458.0,4408.0,3620.0,2397.0,2018,Washington County,Wisconsin
0500000US55133,20853.0,22798.0,26269.0,26286.0,22354.0,19501.0,22330.0,24820.0,25195.0,25984.0,28832.0,30445.0,32326.0,23395.0,19343.0,12903.0,9450.0,9988.0,2018,Waukesha County,Wisconsin
0500000US55139,9306.0,9667.0,9879.0,11734.0,14485.0,11183.0,11585.0,10020.0,10129.0,9869.0,11496.0,13342.0,10328.0,9101.0,6697.0,4751.0,3062.0,4386.0,2018,Winnebago County,Wisconsin
0500000US55141,4233.0,4387.0,4193.0,4396.0,3646.0,4239.0,3991.0,4472.0,3860.0,4161.0,4905.0,6352.0,5280.0,4830.0,3345.0,3134.0,1740.0,1891.0,2018,Wood County,Wisconsin
0500000US56021,6300.0,6215.0,6840.0,6525.0,5079.0,7481.0,7364.0,6139.0,5310.0,5529.0,7105.0,5754.0,7172.0,6393.0,3359.0,3349.0,1270.0,1792.0,2018,Laramie County,Wyoming
0500000US56025,4956.0,5020.0,5524.0,5367.0,4211.0,6123.0,5470.0,7168.0,3258.0,4867.0,4347.0,5844.0,5060.0,4635.0,2546.0,1551.0,1481.0,1687.0,2018,Natrona County,Wyoming
0500000US72013,3240.0,3776.0,4687.0,5084.0,5731.0,5587.0,4353.0,5423.0,4380.0,5488.0,5788.0,5126.0,5475.0,5573.0,4078.0,4021.0,2601.0,1703.0,2018,Arecibo Municipio,Puerto Rico
0500000US72021,6674.0,7520.0,9443.0,10412.0,11757.0,12698.0,10297.0,9190.0,11021.0,10113.0,11145.0,12445.0,10247.0,9750.0,8782.0,7198.0,5694.0,6094.0,2018,Bayamón Municipio,Puerto Rico
0500000US72025,4632.0,5996.0,7520.0,8072.0,8306.0,8396.0,7163.0,8562.0,7296.0,8298.0,8503.0,8226.0,7945.0,7294.0,6286.0,5192.0,3580.0,3167.0,2018,Caguas Municipio,Puerto Rico
0500000US72031,5706.0,7798.0,7238.0,9331.0,10052.0,10271.0,7802.0,7384.0,10858.0,9667.0,10014.0,8194.0,9936.0,8754.0,8287.0,7281.0,4481.0,4607.0,2018,Carolina Municipio,Puerto Rico
0500000US72061,2956.0,3548.0,4083.0,4182.0,5816.0,5713.0,4817.0,4933.0,5374.0,5374.0,5858.0,5820.0,6481.0,4569.0,5271.0,3233.0,3276.0,2483.0,2018,Guaynabo Municipio,Puerto Rico
0500000US72097,2555.0,3870.0,3153.0,5692.0,7922.0,4215.0,3741.0,2860.0,3960.0,3582.0,3959.0,4142.0,4832.0,4637.0,4174.0,4156.0,2397.0,2139.0,2018,Mayagüez Municipio,Puerto Rico
0500000US72113,5910.0,7708.0,7155.0,8554.0,9533.0,9191.0,7453.0,8082.0,6828.0,7661.0,8083.0,8025.0,9622.0,8983.0,7168.0,5449.0,4506.0,3280.0,2018,Ponce Municipio,Puerto Rico
0500000US72127,13094.0,16071.0,15147.0,19961.0,21909.0,21366.0,18180.0,17761.0,19915.0,19620.0,21387.0,21116.0,22057.0,20133.0,16684.0,14625.0,9929.0,12012.0,2018,San Juan Municipio,Puerto Rico
0500000US72135,2704.0,3996.0,4426.0,5069.0,5264.0,5300.0,4355.0,4377.0,5310.0,5279.0,5382.0,5758.0,3564.0,3324.0,2771.0,1631.0,703.0,1881.0,2018,Toa Alta Municipio,Puerto Rico
0500000US72137,2984.0,3568.0,4589.0,4966.0,5050.0,5261.0,4376.0,4741.0,5099.0,4726.0,4760.0,5361.0,4419.0,3946.0,4246.0,2468.0,2319.0,1744.0,2018,Toa Baja Municipio,Puerto Rico
0500000US72139,2312.0,3596.0,3614.0,3964.0,4505.0,4371.0,3658.0,5119.0,3333.0,4147.0,4552.0,4095.0,4162.0,3593.0,3375.0,2176.0,1612.0,1562.0,2018,Trujillo Alto Municipio,Puerto Rico
0500000US01003,11338.0,12750.0,13769.0,12454.0,10280.0,12232.0,13193.0,14168.0,12381.0,13656.0,13664.0,14819.0,15422.0,14115.0,11436.0,8170.0,4749.0,4032.0,2017,Baldwin County,Alabama
0500000US01015,6804.0,6294.0,7361.0,7781.0,6906.0,8236.0,6867.0,7787.0,6499.0,7064.0,7385.0,7419.0,8350.0,5820.0,6134.0,3239.0,2300.0,2482.0,2017,Calhoun County,Alabama
0500000US01043,4612.0,4216.0,5801.0,5136.0,5074.0,5469.0,4928.0,4008.0,6120.0,5271.0,5917.0,6083.0,5244.0,3984.0,4858.0,2927.0,2052.0,1055.0,2017,Cullman County,Alabama
0500000US01049,4192.0,5525.0,4729.0,5168.0,4399.0,4246.0,3644.0,4979.0,4473.0,4557.0,4547.0,5349.0,3845.0,4454.0,2890.0,2533.0,1440.0,647.0,2017,DeKalb County,Alabama
0500000US01051,4862.0,4609.0,5117.0,6042.0,5265.0,5506.0,4851.0,5618.0,5749.0,5854.0,5551.0,6070.0,4460.0,3925.0,3218.0,2309.0,1658.0,1013.0,2017,Elmore County,Alabama
0500000US01055,5900.0,7279.0,5140.0,6607.0,5983.0,6473.0,5786.0,5912.0,6685.0,7430.0,6116.0,6065.0,8172.0,6188.0,5136.0,3373.0,2818.0,1692.0,2017,Etowah County,Alabama
0500000US01069,6297.0,6858.0,6644.0,6490.0,5908.0,7324.0,6583.0,6175.0,6417.0,6726.0,7177.0,7978.0,5787.0,5948.0,4600.0,2790.0,2384.0,2260.0,2017,Houston County,Alabama
0500000US01073,42488.0,40720.0,43028.0,41302.0,43549.0,47906.0,45867.0,45536.0,37343.0,41066.0,41211.0,42428.0,45671.0,34760.0,24309.0,17047.0,11718.0,13248.0,2017,Jefferson County,Alabama
0500000US01077,4854.0,4785.0,5190.0,6530.0,7254.0,5765.0,5491.0,5506.0,4774.0,5908.0,5858.0,6392.0,5917.0,5637.0,4683.0,3312.0,2591.0,2091.0,2017,Lauderdale County,Alabama
0500000US01081,9219.0,9368.0,10393.0,15541.0,20248.0,11599.0,12503.0,8123.0,9908.0,9643.0,9432.0,9089.0,7722.0,7205.0,5155.0,2621.0,2157.0,1678.0,2017,Lee County,Alabama
0500000US01083,5037.0,6140.0,5679.0,6234.0,6293.0,6870.0,5906.0,5881.0,6139.0,6151.0,7443.0,6392.0,5724.0,3813.0,5107.0,2761.0,1781.0,1051.0,2017,Limestone County,Alabama
0500000US01089,21315.0,20289.0,23867.0,23445.0,24537.0,26533.0,23547.0,23077.0,21533.0,22994.0,27229.0,26984.0,22446.0,17791.0,13632.0,9342.0,6915.0,5570.0,2017,Madison County,Alabama
0500000US01095,6267.0,6783.0,6777.0,6747.0,6302.0,6529.0,5395.0,4592.0,6584.0,6009.0,5953.0,6800.0,4948.0,5752.0,3637.0,3092.0,2219.0,1162.0,2017,Marshall County,Alabama
0500000US01097,27101.0,25414.0,27886.0,27641.0,27658.0,30455.0,26233.0,23516.0,25973.0,25187.0,26143.0,27581.0,27719.0,23469.0,16649.0,10929.0,7685.0,6716.0,2017,Mobile County,Alabama
0500000US01101,15055.0,13981.0,15386.0,15843.0,15839.0,17479.0,14995.0,13003.0,15790.0,13744.0,13997.0,15506.0,12963.0,11686.0,7705.0,6348.0,3458.0,3868.0,2017,Montgomery County,Alabama
0500000US01103,7039.0,7717.0,7349.0,8039.0,6513.0,7463.0,7486.0,8039.0,6925.0,7864.0,7823.0,7656.0,8066.0,7558.0,4933.0,4107.0,2167.0,2074.0,2017,Morgan County,Alabama
0500000US01115,5327.0,5770.0,6192.0,3895.0,5114.0,5587.0,5826.0,5694.0,5849.0,6914.0,5712.0,6366.0,5358.0,4516.0,4689.0,1455.0,3015.0,920.0,2017,St. Clair County,Alabama
0500000US01117,11491.0,14445.0,15352.0,14803.0,12754.0,11473.0,13821.0,14704.0,15236.0,16138.0,14043.0,12337.0,14853.0,11414.0,8169.0,6135.0,3640.0,2797.0,2017,Shelby County,Alabama
0500000US01121,4338.0,4991.0,4789.0,5002.0,4752.0,5534.0,4458.0,6010.0,4253.0,5254.0,5433.0,4976.0,6340.0,4509.0,3847.0,2711.0,1464.0,1404.0,2017,Talladega County,Alabama
0500000US01125,13058.0,13144.0,9695.0,22022.0,20896.0,17170.0,13027.0,12534.0,11740.0,11360.0,11741.0,10486.0,14211.0,9341.0,7573.0,4368.0,2925.0,2520.0,2017,Tuscaloosa County,Alabama
0500000US01127,3754.0,4154.0,3410.0,4279.0,3624.0,4230.0,3446.0,3039.0,3875.0,4280.0,4336.0,4715.0,4858.0,3519.0,3765.0,1731.0,1398.0,1645.0,2017,Walker County,Alabama
0500000US02020,21557.0,21575.0,18192.0,18623.0,21943.0,26726.0,23292.0,24589.0,16907.0,16402.0,18024.0,18713.0,16852.0,12584.0,8324.0,4495.0,2798.0,2760.0,2017,Anchorage Municipality,Alaska
0500000US02090,7032.0,8430.0,5298.0,5949.0,11080.0,10803.0,8653.0,6243.0,5951.0,4695.0,5238.0,5825.0,4977.0,4508.0,2287.0,1311.0,974.0,449.0,2017,Fairbanks North Star Borough,Alaska
0500000US02170,7728.0,7489.0,9108.0,7125.0,7109.0,6949.0,7359.0,8189.0,5962.0,6709.0,6824.0,7578.0,6242.0,4734.0,3656.0,1756.0,1098.0,917.0,2017,Matanuska-Susitna Borough,Alaska
0500000US04001,4619.0,5688.0,5908.0,6317.0,4502.0,4477.0,4498.0,4491.0,3369.0,3937.0,4122.0,4515.0,4410.0,4470.0,2282.0,1477.0,1724.0,800.0,2017,Apache County,Arizona
0500000US04003,7516.0,9166.0,6036.0,6875.0,8352.0,8526.0,7274.0,6417.0,6739.0,6742.0,6969.0,7345.0,9983.0,7982.0,7304.0,5180.0,3623.0,2727.0,2017,Cochise County,Arizona
0500000US04005,7632.0,5941.0,10460.0,17887.0,15424.0,10690.0,8387.0,8794.0,6786.0,7108.0,7799.0,9171.0,8025.0,6506.0,4251.0,3352.0,1242.0,1321.0,2017,Coconino County,Arizona
0500000US04013,280625.0,277613.0,308592.0,290312.0,285415.0,324615.0,298633.0,287546.0,272802.0,281229.0,266803.0,261413.0,232799.0,208528.0,165349.0,117962.0,72542.0,74255.0,2017,Maricopa County,Arizona
0500000US04015,9306.0,8096.0,12152.0,11641.0,7225.0,12235.0,8715.0,9681.0,8820.0,11143.0,13455.0,17066.0,16115.0,20576.0,14732.0,12093.0,8967.0,5182.0,2017,Mohave County,Arizona
0500000US04017,7700.0,6832.0,10014.0,8054.0,6311.0,6859.0,4944.0,6530.0,5261.0,6404.0,6631.0,7321.0,7687.0,6772.0,4441.0,3377.0,1896.0,1922.0,2017,Navajo County,Arizona
0500000US04019,58838.0,59809.0,60490.0,70563.0,88636.0,68626.0,59622.0,61649.0,54957.0,56001.0,58176.0,65540.0,63339.0,62502.0,50096.0,40144.0,20073.0,23708.0,2017,Pima County,Arizona
0500000US04021,24640.0,29050.0,28616.0,27331.0,23029.0,27810.0,28660.0,28062.0,28743.0,25344.0,22690.0,23527.0,26669.0,31334.0,21460.0,17892.0,9663.0,5717.0,2017,Pinal County,Arizona
0500000US04025,9202.0,10975.0,10455.0,11755.0,9852.0,11235.0,9781.0,10047.0,10196.0,10983.0,13574.0,17131.0,22704.0,22673.0,19102.0,12488.0,8148.0,7867.0,2017,Yavapai County,Arizona
0500000US04027,14772.0,13449.0,15703.0,15186.0,17152.0,14927.0,13544.0,10239.0,12266.0,11339.0,10780.0,9788.0,10639.0,10492.0,8674.0,9756.0,4956.0,3872.0,2017,Yuma County,Arizona
0500000US05007,18400.0,18443.0,22704.0,17349.0,15208.0,18755.0,20536.0,19136.0,18929.0,17406.0,15787.0,15438.0,13324.0,11682.0,8776.0,6889.0,4102.0,3436.0,2017,Benton County,Arkansas
0500000US05031,7278.0,6653.0,7828.0,8238.0,7787.0,8914.0,7331.0,7527.0,6740.0,5862.0,6520.0,6450.0,4967.0,4851.0,3933.0,2982.0,1986.0,1268.0,2017,Craighead County,Arkansas
0500000US05045,7759.0,9135.0,7168.0,11514.0,12105.0,9262.0,7820.0,8423.0,5935.0,8079.0,8129.0,7322.0,5731.0,4583.0,5002.0,2334.0,1362.0,1991.0,2017,Faulkner County,Arkansas
0500000US05051,4842.0,5524.0,5945.0,6401.0,4511.0,5844.0,5582.0,4434.0,5959.0,5646.0,6539.0,7115.0,6717.0,6535.0,6629.0,4799.0,3223.0,2413.0,2017,Garland County,Arkansas
0500000US05069,3773.0,4634.0,4268.0,5108.0,4908.0,4544.0,4113.0,4218.0,3631.0,4173.0,4567.0,4999.0,4503.0,3865.0,3166.0,1810.0,1182.0,1653.0,2017,Jefferson County,Arkansas
0500000US05085,4760.0,5399.0,5185.0,5005.0,4487.0,5262.0,5185.0,5756.0,3967.0,4632.0,4795.0,4562.0,4287.0,3326.0,2633.0,2007.0,885.0,765.0,2017,Lonoke County,Arkansas
0500000US05119,26337.0,27936.0,23957.0,22826.0,25236.0,31021.0,27686.0,24269.0,25871.0,25150.0,23382.0,27763.0,23467.0,22256.0,13600.0,10233.0,5316.0,7650.0,2017,Pulaski County,Arkansas
0500000US05125,7027.0,8030.0,8141.0,7276.0,6363.0,7567.0,8141.0,8709.0,7425.0,7079.0,7996.0,7553.0,7559.0,5946.0,6476.0,3572.0,2512.0,1951.0,2017,Saline County,Arkansas
0500000US05131,8109.0,8292.0,8472.0,9933.0,8263.0,7973.0,7545.0,7363.0,7617.0,9002.0,9333.0,7462.0,9397.0,6424.0,5092.0,4011.0,1864.0,1955.0,2017,Sebastian County,Arkansas
0500000US05143,15645.0,17613.0,14549.0,19267.0,24917.0,17443.0,16394.0,17788.0,14296.0,13530.0,11376.0,11361.0,11470.0,8900.0,6961.0,4701.0,2466.0,3319.0,2017,Washington County,Arkansas
0500000US05145,4925.0,5157.0,5206.0,5425.0,6961.0,4670.0,4618.0,5577.0,3824.0,4966.0,5381.0,4827.0,4936.0,4106.0,3356.0,2085.0,1493.0,1503.0,2017,White County,Arkansas
0500000US06001,97510.0,95464.0,96591.0,93702.0,101870.0,138369.0,138727.0,130349.0,118172.0,115505.0,109616.0,105179.0,97965.0,78037.0,54737.0,36769.0,25826.0,28802.0,2017,Alameda County,California
0500000US06007,12387.0,14888.0,10780.0,15843.0,24295.0,16182.0,13116.0,14490.0,11293.0,12068.0,12684.0,14109.0,15736.0,13790.0,10431.0,8076.0,3590.0,5536.0,2017,Butte County,California
0500000US06013,65195.0,71692.0,77717.0,72842.0,68882.0,72874.0,73650.0,75470.0,78108.0,81814.0,82749.0,80631.0,70151.0,61311.0,42532.0,29773.0,20327.0,21721.0,2017,Contra Costa County,California
0500000US06017,8675.0,9547.0,12387.0,11543.0,9553.0,9375.0,9601.0,12486.0,9329.0,12252.0,13411.0,16037.0,16334.0,14521.0,9558.0,6580.0,4234.0,3564.0,2017,El Dorado County,California
0500000US06019,77903.0,79267.0,80217.0,71221.0,72114.0,80978.0,70803.0,68031.0,55183.0,56122.0,56019.0,50401.0,52476.0,38474.0,31083.0,18826.0,13399.0,16738.0,2017,Fresno County,California
0500000US06023,7407.0,7419.0,6747.0,9957.0,12947.0,9024.0,7840.0,7275.0,10987.0,7459.0,7616.0,9819.0,9162.0,8243.0,6384.0,4047.0,1865.0,2556.0,2017,Humboldt County,California
0500000US06025,15444.0,13508.0,15334.0,13147.0,14143.0,13955.0,12920.0,11454.0,10627.0,9871.0,9876.0,9385.0,9562.0,7823.0,5406.0,5024.0,2531.0,2820.0,2017,Imperial County,California
0500000US06029,70378.0,74619.0,72566.0,67405.0,65714.0,73800.0,65212.0,60422.0,52630.0,51804.0,49712.0,49160.0,44722.0,31311.0,26878.0,16181.0,11010.0,9595.0,2017,Kern County,California
0500000US06031,11683.0,11068.0,11675.0,10999.0,11553.0,13771.0,12337.0,9322.0,10859.0,9192.0,8371.0,7098.0,7263.0,4906.0,3854.0,2834.0,1915.0,1401.0,2017,Kings County,California
0500000US06033,2646.0,4364.0,4038.0,2980.0,2189.0,4012.0,2776.0,4703.0,3089.0,3299.0,5120.0,4760.0,6031.0,5952.0,2669.0,2609.0,1753.0,1256.0,2017,Lake County,California
0500000US06037,617979.0,594917.0,631286.0,642545.0,721661.0,863357.0,776199.0,720537.0,667890.0,701284.0,674612.0,634012.0,573267.0,442710.0,323273.0,218855.0,167061.0,192062.0,2017,Los Angeles County,California
0500000US06039,11113.0,12037.0,12219.0,11089.0,11015.0,11665.0,10865.0,10287.0,9812.0,9316.0,8814.0,8402.0,9043.0,7352.0,6287.0,3065.0,2335.0,2174.0,2017,Madera County,California
0500000US06041,12127.0,15685.0,14543.0,15815.0,11150.0,10710.0,12130.0,13485.0,17691.0,20908.0,20173.0,20958.0,18780.0,17484.0,15336.0,10786.0,6036.0,7158.0,2017,Marin County,California
0500000US06045,5141.0,5428.0,5172.0,4738.0,4706.0,5229.0,5477.0,5615.0,4673.0,5200.0,4881.0,7090.0,5661.0,6879.0,5160.0,2605.0,2159.0,2204.0,2017,Mendocino County,California
0500000US06047,21350.0,21753.0,23504.0,23334.0,20679.0,20766.0,19036.0,16943.0,16351.0,16065.0,14934.0,15390.0,12674.0,9174.0,7437.0,6294.0,3966.0,3023.0,2017,Merced County,California
0500000US06053,31362.0,32088.0,33153.0,31303.0,31483.0,31653.0,31475.0,29698.0,27611.0,25939.0,25313.0,24635.0,24372.0,20999.0,12891.0,9994.0,6429.0,7509.0,2017,Monterey County,California
0500000US06055,7035.0,7400.0,9564.0,9247.0,9113.0,8435.0,8860.0,8871.0,9102.0,9266.0,9060.0,9524.0,9436.0,8042.0,7523.0,4180.0,3648.0,2667.0,2017,Napa County,California
0500000US06057,3901.0,5194.0,4626.0,5337.0,3805.0,4532.0,5134.0,5773.0,5480.0,4981.0,6647.0,8437.0,9512.0,8538.0,7869.0,4626.0,2351.0,3071.0,2017,Nevada County,California
0500000US06059,187161.0,186337.0,207297.0,206547.0,215720.0,244136.0,216871.0,210158.0,203979.0,229684.0,225714.0,216984.0,182781.0,146197.0,113840.0,75492.0,58895.0,62607.0,2017,Orange County,California
0500000US06061,20324.0,25470.0,24774.0,23897.0,20425.0,20820.0,21735.0,26431.0,23243.0,26493.0,26311.0,27317.0,25009.0,21632.0,20382.0,14015.0,9137.0,8751.0,2017,Placer County,California
0500000US06065,158849.0,165518.0,183414.0,178096.0,169777.0,175246.0,161491.0,154096.0,154419.0,154844.0,151908.0,146229.0,129007.0,107255.0,87222.0,64208.0,42809.0,38878.0,2017,Riverside County,California
0500000US06067,99254.0,104808.0,99906.0,94415.0,97826.0,123962.0,116710.0,104077.0,97169.0,98446.0,97019.0,95612.0,92125.0,74574.0,48720.0,34520.0,25034.0,26438.0,2017,Sacramento County,California
0500000US06071,154036.0,156269.0,163387.0,158547.0,167212.0,173323.0,154242.0,145177.0,131243.0,134842.0,132644.0,132592.0,111178.0,89962.0,58087.0,39585.0,28175.0,26903.0,2017,San Bernardino County,California
0500000US06073,212131.0,192124.0,206379.0,207629.0,256682.0,288952.0,260698.0,225347.0,219098.0,211397.0,207889.0,209581.0,185250.0,151046.0,112553.0,75048.0,53152.0,62729.0,2017,San Diego County,California
0500000US06075,39846.0,28763.0,33359.0,30589.0,49281.0,104684.0,102808.0,77766.0,61003.0,61828.0,56532.0,51475.0,50204.0,43109.0,31852.0,21424.0,17549.0,22291.0,2017,San Francisco County,California
0500000US06077,52675.0,58014.0,57827.0,54801.0,51533.0,53717.0,50413.0,53386.0,43513.0,47275.0,45622.0,42239.0,40967.0,32643.0,22783.0,16562.0,10542.0,10912.0,2017,San Joaquin County,California
0500000US06079,13091.0,15170.0,13711.0,23484.0,28938.0,16096.0,16143.0,16308.0,13700.0,15630.0,16246.0,19495.0,20287.0,20272.0,12982.0,9308.0,6442.0,6102.0,2017,San Luis Obispo County,California
0500000US06081,43131.0,47211.0,43816.0,40505.0,41187.0,55128.0,59820.0,56584.0,53752.0,55143.0,53349.0,51664.0,47913.0,40875.0,28965.0,19184.0,13814.0,19369.0,2017,San Mateo County,California
0500000US06083,28062.0,28791.0,26997.0,37031.0,50132.0,31596.0,27787.0,24253.0,26143.0,24586.0,25104.0,25084.0,26174.0,20267.0,16386.0,12045.0,7124.0,10588.0,2017,Santa Barbara County,California
0500000US06085,117712.0,114968.0,127011.0,114277.0,119882.0,156143.0,155744.0,144039.0,136076.0,138535.0,131625.0,121747.0,105247.0,83374.0,59616.0,47419.0,30525.0,34213.0,2017,Santa Clara County,California
0500000US06087,13608.0,12556.0,18574.0,21689.0,28063.0,17725.0,15623.0,16191.0,16579.0,17394.0,17248.0,19608.0,18041.0,16911.0,10833.0,5634.0,4320.0,5300.0,2017,Santa Cruz County,California
0500000US06089,10389.0,9267.0,12056.0,11702.0,10050.0,11351.0,10943.0,10591.0,8664.0,10537.0,11453.0,12750.0,13572.0,12487.0,9189.0,7184.0,3921.0,3815.0,2017,Shasta County,California
0500000US06095,26770.0,27309.0,28217.0,26995.0,29530.0,33959.0,31598.0,29152.0,26627.0,27739.0,29697.0,28611.0,31971.0,24020.0,17295.0,9616.0,9223.0,7129.0,2017,Solano County,California
0500000US06097,25341.0,30047.0,27149.0,30049.0,28899.0,33419.0,33216.0,33530.0,29425.0,31401.0,33151.0,34894.0,38753.0,32450.0,25761.0,15005.0,10761.0,10966.0,2017,Sonoma County,California
0500000US06099,39266.0,42508.0,41062.0,40171.0,37741.0,41997.0,38220.0,36274.0,32014.0,33839.0,32643.0,33916.0,27425.0,23229.0,18888.0,12835.0,8095.0,7776.0,2017,Stanislaus County,California
0500000US06101,6471.0,6439.0,7940.0,6231.0,5704.0,7480.0,7177.0,5163.0,6156.0,5407.0,6110.0,6235.0,5589.0,3903.0,4004.0,2652.0,2582.0,1405.0,2017,Sutter County,California
0500000US06107,38472.0,40560.0,41739.0,36134.0,33580.0,34225.0,32109.0,31500.0,26393.0,25996.0,25555.0,26327.0,20971.0,17922.0,12859.0,7788.0,5389.0,6974.0,2017,Tulare County,California
0500000US06111,51395.0,52356.0,59951.0,57427.0,58719.0,58796.0,54857.0,52209.0,53610.0,57271.0,58224.0,62069.0,49627.0,40065.0,33952.0,21118.0,14828.0,17749.0,2017,Ventura County,California
0500000US06113,12282.0,12503.0,13597.0,22555.0,30023.0,16277.0,13234.0,13544.0,12432.0,12066.0,11320.0,12691.0,10125.0,8339.0,7347.0,3956.0,3367.0,3458.0,2017,Yolo County,California
0500000US06115,5981.0,6496.0,5639.0,4873.0,4380.0,6630.0,5744.0,5307.0,5055.0,4581.0,3914.0,5412.0,4435.0,3351.0,2110.0,1405.0,909.0,809.0,2017,Yuba County,California
0500000US08001,36138.0,39177.0,37982.0,33819.0,31866.0,40155.0,41592.0,40416.0,33637.0,32762.0,30493.0,31370.0,22057.0,20369.0,11988.0,9589.0,5508.0,4249.0,2017,Adams County,Colorado
0500000US08005,40483.0,39642.0,46895.0,39568.0,39849.0,49510.0,50156.0,46697.0,44711.0,44401.0,40676.0,40077.0,39190.0,29279.0,21925.0,12990.0,7764.0,9239.0,2017,Arapahoe County,Colorado
0500000US08013,14917.0,18062.0,18614.0,26136.0,32552.0,23748.0,20248.0,21408.0,19106.0,22305.0,20321.0,20071.0,20888.0,16025.0,11431.0,7183.0,4127.0,5372.0,2017,Boulder County,Colorado
